date,exchange_rate,inflation,google_trends,disruption_score,arrivals_lag1,arrivals_lag2,arrivals_lag3,arrivals_lag12,exchange_rate_lag1,exchange_rate_lag2,inflation_lag1,inflation_lag2,trends_lag1,trends_lag2,disruption_lag1,month_sin,month_cos,is_peak_season,quarter,arrivals,split
2024-11-01,0.6863780359028512,0.009668508287292817,0.537037037037037,0.1,0.5368232287523355,0.48244453309844415,0.650194139092859,0.5983986981028483,0.6805702217529038,0.6747624076029569,0.011049723756906077,-0.024861878453038673,0.5092592592592592,0.5555555555555555,0.1,0.24999999999999978,0.9330127018922192,0.0,1.0,184158,test
2024-12-01,0.694297782470961,0.011049723756906077,0.6203703703703703,0.1,0.7274113339310896,0.5368232287523355,0.48244453309844415,0.8308758181293919,0.6863780359028512,0.6805702217529038,0.009668508287292817,0.011049723756906077,0.537037037037037,0.5092592592592592,0.1,0.4999999999999999,1.0,1.0,1.0,248592,test
2025-01-01,0.6974656810982051,0.01243093922651934,0.7962962962962962,0.1,0.9819211672835142,0.7274113339310896,0.5368232287523355,0.8225849136347657,0.694297782470961,0.6863780359028512,0.011049723756906077,0.009668508287292817,0.6203703703703703,0.537037037037037,0.1,0.75,0.9330127018922194,1.0,0.0,252761,test
2025-02-01,0.7016895459345301,0.008287292817679558,0.611111111111111,0.1,0.9983884282830837,0.9819211672835142,0.7274113339310896,0.8624673636977671,0.6974656810982051,0.694297782470961,0.01243093922651934,0.011049723756906077,0.7962962962962962,0.6203703703703703,0.1,0.9330127018922193,0.75,1.0,0.0,240217,test
2025-03-01,0.7053854276663148,0.006906077348066298,0.6944444444444444,0.1,0.9488404978492628,0.9983884282830837,0.9819211672835142,0.8262504493046148,0.7016895459345301,0.6974656810982051,0.008287292817679558,0.01243093922651934,0.611111111111111,0.7962962962962962,0.1,1.0,0.5,1.0,0.0,229298,test
2025-04-01,0.7006335797254489,0.008287292817679558,0.7129629629629629,0.1,0.9057112047683564,0.9488404978492628,0.9983884282830837,0.5880143303485025,0.7053854276663148,0.7016895459345301,0.006906077348066298,0.008287292817679558,0.6944444444444444,0.611111111111111,0.1,0.9330127018922194,0.2500000000000001,0.0,0.3333333333333333,174608,test
2025-05-01,0.6515311510031679,0.009668508287292817,0.6203703703703703,0.1,0.6896894959493461,0.9057112047683564,0.9488404978492628,0.4428978271431337,0.7006335797254489,0.7053854276663148,0.008287292817679558,0.006906077348066298,0.7129629629629629,0.6944444444444444,0.1,0.75,0.06698729810778065,0.0,0.3333333333333333,132919,test
2025-06-01,0.65311510031679,0.009668508287292817,0.6203703703703703,0.1,0.5250208358843302,0.6896894959493461,0.9057112047683564,0.4481986341139713,0.6515311510031679,0.7006335797254489,0.009668508287292817,0.008287292817679558,0.6203703703703703,0.7129629629629629,0.1,0.5000000000000001,0.0,0.0,0.3333333333333333,138241,test
2025-07-01,0.6605068637803592,0.009668508287292817,0.8425925925925924,0.1,0.5460423669564599,0.5250208358843302,0.6896894959493461,0.7418364807697625,0.65311510031679,0.6515311510031679,0.009668508287292817,0.009668508287292817,0.6203703703703703,0.6203703703703703,0.1,0.2500000000000001,0.06698729810778059,0.0,0.6666666666666667,200244,test
2025-08-01,0.6589229144667373,-0.0013812154696132596,1.4722222222222223,0.1,0.7909499188289246,0.5460423669564599,0.5250208358843302,0.650194139092859,0.6605068637803592,0.65311510031679,0.009668508287292817,0.009668508287292817,0.8425925925925924,0.6203703703703703,0.1,0.06698729810778081,0.24999999999999978,0.0,0.6666666666666667,198235,test
2025-09-01,0.6657866948257659,0.0027624309392265192,1.398148148148148,0.1,0.783014508095383,0.7909499188289246,0.5460423669564599,0.48244453309844415,0.6589229144667373,0.6605068637803592,-0.0013812154696132596,0.009668508287292817,1.4722222222222223,0.8425925925925924,0.1,0.0,0.4999999999999999,0.0,0.6666666666666667,158971,test
2025-10-01,0.6710665258711724,0.011049723756906077,1.2037037037037037,0.1,0.6279244299262549,0.783014508095383,0.7909499188289246,0.5368232287523355,0.6657866948257659,0.6589229144667373,0.0027624309392265192,-0.0013812154696132596,1.398148148148148,1.4722222222222223,0.1,0.0669872981077807,0.75,0.0,1.0,165193,test
